dmsABC,fnr,ansB,frdABCD,icdA,sdhCDAB_b0725_sucABCD,aspA,yjdHG,arcA,narL,glpACB,focA_pflB,adhE,crp,araJ,gltA,nuoABCEFGHIJKLMN,yhdG_fis,aspV,dctA
1384.7017267664803,838.7254716024692,156.35554855114125,74.30278955276192,811.7228257528682,390.0554273745802,3865.1960153396635,3115.8152011614034,2282.822989902017,1826.2268346356616,2966.0986164375213,884.0709154205357,1442.800536912316,662.3108171392353,324.2055008436015,1192.0359786026536,595.9120756452254,4079.009229867776,2278.5104108994587,1226.3547302335107
1007.537343656161,315.6127806361799,124.62003426359716,180.3249363062991,1639.326886241859,1421.8726609027174,1965.3883112206765,7042.6118458568335,443.28067295188544,97.93604281306877,5399.05777488415,836.4050017922838,2240.2042532953697,1701.676870445437,624.1898141798996,2670.279130982826,230.1300318720571,2861.974683321815,632.4643784597499,737.4390938678296
1541.9224503198216,773.8092396735109,160.35478866447343,141.41706075603233,749.9308569747766,265.1937587456062,4591.43457011614,4768.291471549922,2992.118771198261,965.2946260779668,4799.764669484596,1569.8012184862118,295.07616430651063,982.8335517709196,456.5516584464087,1240.117086653636,713.0774120787372,287.3703169089093,1.1950845615006236,918.7745260661327
2395.9092307193328,1226.0317721924102,199.20171342064486,171.62326587853812,372.81189577856674,256.5661421200257,5501.001015518412,6187.8693690695945,5893.989004097602,586.9277368274466,3843.555354306629,1844.3468472705881,1553.6432039662866,1477.2441826682038,552.917049873201,817.3264363890079,209.88022051471654,3320.3307576884276,1358.1847698765005,604.6779262496374
1893.3430314679279,1683.4408140159176,91.63308854382988,46.229492351879045,71.657979135212,78.11266469523837,5410.253820693103,867.3255455931273,6974.198124577167,2428.1731291886845,2628.0745224295065,1110.2911807800672,1139.482039018303,154.25498912459182,19.261739036166816,149.17965518903358,378.2187569066346,2687.7422194551696,696.7722532368872,411.3682770389137
1883.8986070023288,1757.8195361113435,138.10929446668115,82.27083069305179,116.54498263689726,94.89252157942578,5540.163899837944,2229.1730306497416,7113.905314619808,1782.0767416329654,2933.5949382358917,923.6399880429198,1050.3897239573846,562.4182668383696,214.10438425724757,724.5501573911467,368.81500699741315,1434.81854228705,90.87950090570158,701.9814874763158
2551.4211958341643,1983.591517206953,257.5007682067338,194.2700738666756,21.958544984333173,145.93344933643183,6012.106795795778,6498.9310571949,7746.1137033818995,469.4378474044379,4069.911593261143,1967.044362248612,2149.7421227253712,1482.0313544814678,577.7349640992243,876.3121656503595,115.41213877088877,3851.439727218946,1835.8543086074521,486.7472296826447
159.1640413643677,43.2948443187466,63.4219480566162,80.15722549316135,2291.948420960804,1894.9660725315305,242.59779325527774,7088.759130245385,9.636922542103877,688.106859277282,3604.5212111924775,497.5527735620195,1607.765804155479,1462.8446363005476,581.1110250180775,2511.519565468523,1049.9072584358953,1942.8222229921216,394.3249447383962,1246.0008750402412
1759.2482436037756,703.0427528267154,172.7673856306797,146.72034294492747,675.8250458676658,384.80989766120626,3956.2768600835852,7247.2608654261985,2055.7317560119477,423.075912598116,3220.847004750506,1297.4968441749995,1752.9602736223676,1307.2814617818324,522.3793399449982,1460.9776071421552,304.20720068371367,2324.2644179055037,358.6519618070162,998.6773487987765
1881.518137376464,1258.2058263596582,236.30483591592545,191.17681378916316,139.521059619513,118.97629628666171,4879.793209272414,6525.873420619146,6504.9338455834395,595.8844427296617,4125.689701235083,1914.7304380239555,724.405378298707,1278.2673025787033,441.20766620264067,851.952136892932,222.24554493118183,1027.5954066233373,28.61776237068591,733.8668562949878
1161.1571661698595,463.77510718561496,103.88132137296745,112.1980342415346,1448.3308376136874,1085.725295397494,2182.8326457217318,6084.997881937386,860.7077555528041,716.6568399421602,4317.462821181299,1120.3451360397999,2196.080064526313,1310.1884978760193,578.5843130208923,2421.160966435072,645.3403090621579,3294.719066341445,1531.540422211893,1013.4860200965763
1849.7584324767777,1438.3236808269232,210.44303094377662,87.71537887565364,236.98534156675842,124.94839888666988,5052.656414244518,2687.0106078517074,6007.02265223647,1405.989088150882,3324.9290145980035,1495.4783291070794,1466.7395226028527,1001.3253636969313,406.2778841728925,770.5401561423389,329.17833527254464,3179.234207249954,1003.6533787439371,455.00140648240745
344.73027924790614,91.60588956542385,58.2928713822654,46.544007943108475,2101.9359642390737,1633.8760441118663,781.6433855445197,3583.283140067193,82.82463798704225,1051.402012207902,4151.8001721082865,435.97917197995935,1046.6705665503216,1087.9496226850226,366.8660233550568,2400.533610065896,1223.2540507766353,1671.1046822516635,224.53416007372215,1177.4700870468432
866.4842085589721,277.53139629155703,98.1389735909214,82.01757571302487,1575.4854092487235,995.0688497888857,1851.9097196625619,5648.9400998363535,745.5538551733142,938.1397446724193,3793.8799006552495,702.8943073407455,1070.6150177267843,1366.2388079366035,566.1378873973048,1932.1377456378862,800.9370582891048,1210.8992904045845,94.38000994454396,1391.6765102824622
46.85604879503855,18.350119281188885,7.777835870828048,5.684422445346957,2334.981778870701,352.88485584306363,151.45538020447555,509.70205289817,2.367365998474265,2599.5025076098623,662.7778353277215,53.33863905866261,193.3381213376609,71.56063562615748,5.293154723113983,449.54151095189036,1957.8193534208679,376.03708142836604,2.248032807567921,591.2843558720745
250.08629023918067,99.82059412929316,32.57641657058798,16.46526329879318,1760.8082218744375,648.2917320164931,737.3665459728711,1039.5239672452878,74.25861232501616,2360.877184798207,1851.6127966181173,160.8976677537019,166.3253032883404,227.85178844125187,47.609139967384955,1112.8162522760183,1736.8477058471258,274.75316938642584,0.6684200809847733,907.6803903362328
2593.001118701341,1890.824206885272,251.15010409779654,243.21292594986718,67.58716128425156,107.01456712032856,5885.26467525648,7173.304631174718,7719.464039767468,181.96867926353,4371.1552622313575,2196.8722708939404,1945.5914134389504,1571.4873739840145,617.9082954265057,880.2281937938486,65.93948576401208,1634.4361794354522,197.08692658643227,634.6829091253405
2246.3516851627305,2022.378798366752,143.5124570665237,63.13281930696489,12.410107047583963,51.126841727657215,6101.442622375799,1428.1804092006014,7839.37470157285,2001.8060303924115,2458.164512161282,1141.0803975714964,657.0707768596258,259.6995055832683,57.71027589593729,245.21807817272625,321.0213956745885,748.5152859447636,23.19485072077593,613.4724919020548
2186.589558824028,1363.5845529510236,172.84550817655085,151.35835101423424,154.09893984109794,124.10243816113743,4357.301778130356,4529.58286096975,6716.519678173331,923.3192068273157,3999.869511013155,1786.4194622690466,769.1693363458755,1260.5198787327279,500.9817225230407,637.0783755257137,239.0803001862737,865.6846829164699,18.652823073533558,748.948970937224
2232.135786732154,1997.5970778317112,198.44907704271077,112.51117593291642,19.24222689091543,115.43758673548253,6071.453727705712,3579.9696664912517,7738.691312360049,1373.2397290642502,3248.083686551261,1153.2299699542434,1385.9304133240564,1066.5908426809347,404.2142209909919,727.8399404546982,289.88664396881006,3171.9247897366467,1445.3438144530567,573.7634159197834
267.9498784556056,106.40552029899686,35.74326721430285,19.45164562383401,1775.8216107402873,1138.398848369292,780.9170348962314,1088.1357302258464,64.23059646363544,2480.77915226536,1833.0091311681529,187.74312360455826,1015.3200105044854,275.55426188829347,52.19635274158889,1228.5531069647654,1937.0785894579321,1955.56491226231,304.3580445706235,647.9340224976463
1684.4229974258712,922.5073719424375,195.85544816327015,226.0223703206824,616.6383245832285,373.0782513111824,3960.358667034464,7410.726225386417,3282.257675869896,71.31331614613642,3149.69453487002,1969.2548473924212,2190.487421536789,1710.7061352630508,620.5020412198534,1290.2846604644035,81.32278224232023,3053.083847673977,1915.3530775530735,808.7400010159715
1026.531491131232,446.37668316144203,122.97490081514522,114.95955513327488,1122.1730101240978,1082.6535250085713,2774.399892295779,5922.518140897055,1099.7416681222771,543.6249325620494,5415.306192034243,1046.3760868181012,2225.2949750203493,1307.6788561871076,539.820491452739,2232.118223657125,608.9858541489465,2374.3177284846265,402.68344637150267,1076.7624131749453
162.3771494608488,62.6734757336683,28.470273715651413,25.521076643755727,2240.832486034132,866.8251822184137,431.2499556092012,1354.7436589942688,17.423741996697473,2398.626864534549,2003.8900497538934,222.5085198915881,431.4687489614726,271.51553971273546,65.35870941236335,1135.622014771702,1765.9280054424703,578.5203959778203,10.758890528262153,1060.8008775405433
905.7363040715021,641.8345341871669,121.11224118655956,105.6126380728706,659.8453461789028,560.0159696224756,3488.8325985107176,4348.601232062667,2870.848694959931,1303.0213770568275,3933.9160408183916,1094.119653016888,1752.1727340845514,884.8780098823195,434.7846040488434,1024.16743783806,592.0440031134423,4582.918773565342,2606.985475987345,970.5417945644658
2080.5601424416886,802.0395440822516,134.59458416722325,94.9228216824301,492.9682262591046,243.0932138188433,4034.5782143312513,4787.6414327352395,3490.397559147348,1349.7572486910833,4238.817993594613,1119.697267427048,1484.9025531756433,1146.183678822031,459.9156719302617,1209.2433013719804,601.7232139856659,4160.600449982038,1007.5277487246974,1232.5566290406452
1791.4519842865893,1169.7447242517446,253.33469551914948,177.38135981416355,253.8454447385329,173.39142795346282,4450.794235508501,4688.839128660822,4814.915851836208,800.9045310106363,5642.723960121547,1671.4743452179375,213.87467316860173,1149.720570218173,559.5460458837364,845.6210264083729,317.25184959007333,212.933016428814,0.4454709463267341,592.9414629671469
1376.5782697302252,785.74487801445,143.613527550327,104.79821482263223,929.2528384765428,355.3411965933128,4007.4652852149743,4231.1760438419615,2306.3747194157872,1701.0513364118476,2721.400452068508,1095.5440196104198,1344.0384654860245,984.1142581867173,312.9395939195452,1303.2442621156802,713.4260845260326,2062.1408552305447,505.43987121179197,935.2442443817732
410.77864453880966,147.58585688727112,69.05767823163684,43.0391280588679,2028.8779956240649,1054.3411915475172,993.4382488604587,2570.789354322685,170.33540762763158,1742.653717420148,2570.087354011657,355.82117109645384,1380.8131728678727,719.4148699946264,288.412189969967,1815.7124132132165,1341.9671756354405,2594.7431649946593,486.5816058983371,1024.686277939374
1710.0188609091642,1006.0514830865216,107.52379844631292,59.001152292358114,433.98700718030295,297.974659280287,3640.7435817765822,2465.219258225737,3048.06555084987,2069.465859916073,3107.0857956453083,1030.1334176859089,1243.3787045326492,638.213650315566,268.4650585604193,849.5340914967717,653.0848701639247,4165.433269488637,2148.2916622847374,650.6891378719055
1836.700558612308,1278.218824892397,111.17307561491744,56.84563625808846,399.484756993258,80.5637201865016,5308.26591027723,1573.3420821594875,4185.726256467345,2137.3851953445637,3390.4688666696056,930.1592678876044,382.4589188966937,322.11466038157187,56.397628752371645,446.5028034476152,696.337889140766,522.0458242919991,6.151775316533991,706.7716001851622
1608.7781937960583,1654.0735738463088,106.52807985037829,59.349313312975085,118.34929318261614,43.48748784439904,5662.811369414693,1230.7718714889995,6064.4895836444775,2466.57735264158,2952.9792892596315,1186.3360735161016,64.63656642594236,240.2341538754181,53.265289129082745,430.4316833640848,426.17286743980344,103.61493362259972,0.033989990959580704,471.5572915825818
2716.873580425316,2051.1425691730733,229.40225082089088,137.62285587127315,13.486268371201904,60.02677699756665,6118.338947521534,6507.5443954465745,7810.591907448921,819.2378206258444,3481.763424120448,1337.3887333608852,153.9455162621349,1007.5263575876194,458.17285784011085,654.8958153063062,189.2777788074632,116.82773239451882,0.09087319595077184,583.2748326362895
2285.6488777049576,1986.3523509660545,218.8125073664274,154.11556261131526,58.89947976113015,122.16945088808602,5861.5986350039675,3656.873384714798,7110.506009977675,1238.453056428546,3855.370725984541,1683.3799697648033,1317.2909693984732,888.2125288557863,373.0731760142521,761.1797078017242,241.93918626543788,2232.4085732245408,259.5641951636265,547.1820888131192
490.73546952625327,160.52106644863116,100.57342132290093,87.11804650034705,2059.153261255615,1616.4727045968198,1295.3259187626995,4694.103243504942,215.1186085934742,882.0448200210386,4112.851324628836,550.2616351665382,1770.158367861907,1045.8933594368177,424.37709730767517,2000.217979215539,1132.5356967976625,4238.497149027978,1821.3661316614498,1585.4165974326208
1917.724074871886,954.426966446296,213.03568004889888,139.2911024484817,471.77726049921415,285.0876145642146,4431.543350612543,6040.297422485212,3013.108669844069,518.725502101822,4814.953570980745,1404.4514217359413,1333.033338013434,1489.909137652634,609.1656963815698,1300.5866623812144,319.8993790077057,1569.5194865162605,174.35398179365467,616.2628787750965
1128.2383218327313,738.4961834884995,67.6555482949004,34.14862370413549,969.2505409965707,281.74780766989966,4039.963064634986,571.7418860365921,2229.4205553597367,2584.4030968055104,2121.8019481661395,572.4639371481746,894.4310424638827,101.28717096394232,11.531692642039756,358.42362827615926,1062.3969487587597,3502.1302647027906,1717.0920230310178,608.0216397096127
727.3381765528222,237.1711547939249,82.01397789159644,87.72217854356018,1908.439076421805,1804.554783444441,1870.5422294259072,3904.512618039557,464.41158438183606,1298.1364340110624,2997.147465607661,839.0460047690782,1726.949536390818,1051.5180471055687,501.08908225700986,2465.9946153452365,857.1454318505902,4274.714274643976,2567.043376075441,1261.219172217224
804.8902389273774,470.5976338116887,125.20845726737778,80.40235521490676,1142.2293309152662,576.8831795108956,2743.0715533996954,3057.4448497431945,1273.7348329310216,1700.9488425893453,4005.4550761095675,749.0695241541083,373.50167649897713,593.8204985764335,211.63455244573865,1257.0228736675328,844.5633056145448,407.54056751995216,2.7453617133981223,984.6588882537877
332.7575520322211,109.91503600220621,48.53688424002261,35.521338097691284,2119.5188825608166,1740.5561013566787,1071.5606229874593,2013.3231589443494,64.11391512228785,2092.082000928353,2179.1774968246104,295.81724889664645,1592.7015305566126,451.23377409629137,180.50048241121914,1822.4484916036292,1797.0851457415774,3026.2394673888343,925.6871752058639,1182.3787900626814
2239.416383675194,1427.0486707839907,166.48429338337758,131.82232617320042,233.71917739612803,126.612261711912,4929.579879514416,3793.929917581745,5219.482350081467,1389.3131857137412,3062.098800008217,1049.101178332555,1600.8762892330406,1091.6170656920897,497.9017750634815,885.7054386500412,291.1140537953496,2179.5640529065804,504.23518627256925,625.4451615233912
905.049010116442,751.2413684375089,83.45393622314641,41.76064698251327,767.0721252833442,388.67178422527564,3408.572416551135,1139.0353696797285,3167.0511158495665,2132.7161974198243,2408.0445272591164,664.6677990569817,1314.574836336658,212.58185286493347,40.847801814741075,488.0182584678283,934.2886266396608,4354.648451956802,2448.803362422874,665.8685296080732
705.3315449759383,301.9244659775103,101.88734453985654,92.80311440935785,1729.8267163243204,1036.8166984972577,1861.2246741144133,6209.108397087241,582.5691984534079,965.2350151164695,3412.7865272647077,784.5488265130975,1538.3044662680074,1034.2764168600054,450.86266381711783,1750.1500341306894,947.4760497924536,2365.4159886729103,812.926719664987,1421.836858966183
2752.055779712768,2102.6583345476906,268.2900594009183,262.62650160998254,0.16687340107394624,122.80436970676058,6164.540145941385,7208.101652969573,7965.519901018953,193.08021128828918,3063.6219942731445,2495.484251327237,2696.1504497046626,1665.7674876517895,617.8045430371075,802.695463272705,43.33744613085621,3048.303835721761,1446.562527115353,562.8508486982513
1717.151476089411,1597.507120004876,63.44077854962739,36.318843760470145,126.83821499869562,62.627215849866296,5520.246846597855,93.96198849206688,7073.5051711438355,2680.5630842262813,1953.6331119164615,1021.2009017082837,830.87103419517,27.528550512364625,0.5544962537486579,45.17809669689982,386.61119329191087,2774.2583713086137,639.2701651936255,102.40927935321018
2206.684759592042,1873.7754802873144,91.87172729287684,54.33751419723704,83.54048229223126,45.28548530435091,5913.767471873734,1058.0310201194818,7780.423490144957,2605.55902148033,3203.6628334910674,999.5570463215961,606.1651313758698,325.179291254468,60.454468847846144,368.99255254795366,486.08853509608855,839.0711125117473,41.80293437886397,399.2166252300029
1186.0327565183975,619.942707294509,83.0946465976128,35.6870590075679,888.4980898308747,270.12866578773287,2997.263589629544,886.1012805403395,1938.716600563543,2295.3612076133113,2713.537033563172,630.2304975682866,1027.869403315307,157.38227062332018,22.80370091720664,518.7318687477646,975.9566062946813,2934.5341047753527,1050.7412963384738,607.7386705680773
2402.477136423819,1437.1840932674081,160.8905322406149,78.21619847504077,155.0439701404405,116.3761960523741,5838.670944258311,3711.9112517460107,7425.158393232664,1562.2482082124307,3484.438995484541,1190.8401267562788,1275.9523119377602,777.6091534148576,355.41334733813704,711.2844790354634,378.43803190985636,2542.166105459654,639.136274846032,702.1280097065246
2120.9426880678484,1639.9111437226804,102.3578908774563,67.40126995607444,131.5235680194072,86.44375690695698,5820.125238873138,1086.5521072634024,7148.285510496457,2349.669315666698,2072.0012222139553,1145.252111770081,1124.7653096404626,215.24575629086155,56.729335015272035,307.00452905206413,404.614095555214,2722.2973193366697,547.9988426240957,449.65034366888426
672.8926570714043,511.75933287485947,67.6970549032639,26.730267152360764,1452.2461989802102,571.2596178307728,2292.0043179320387,1151.5274019410401,1104.3178610053967,2334.856315337613,2379.474816060373,411.77315832934477,1230.4162457362027,189.89330692658328,34.561322499200614,587.097076621978,1389.3539385244821,4020.1961681041535,2192.101319739888,949.8495632498656
2213.7064855718654,1457.552222698776,234.12826258721196,260.3504617508956,180.1653916865469,152.81720578301645,5028.802739135151,7361.15403264152,5555.7794537992395,112.25739701654341,3686.8926753724922,2333.002909510185,2451.160796047903,1696.1478491847727,622.5258200219721,861.0642243188906,69.28898459032533,3567.379846409413,2479.9699655821037,562.3051497684771
2384.6917668137116,1702.7063925607931,216.5670226603532,146.16473470642902,88.31414373244408,92.22778222204849,5652.19385909019,4117.380333984352,7042.015061861303,1213.85675827481,2761.1608744228765,2018.3388409315344,1448.2850342110962,1078.9350771738582,546.2867618900461,711.980954869519,229.23365163667538,1688.7642580461102,219.00822961809482,673.6231863287737
2030.3196708226385,1214.2003712824628,184.1678298849097,99.73594802308277,351.59213583710044,119.37751888973621,5725.597225795202,3555.725923970802,5480.484485106127,1485.8101687808728,3329.7608737589067,1320.5347388831015,509.4820681453157,904.2164081197686,317.86505012561736,905.7476286771056,327.0426983993238,551.5037864832951,4.8946961673708635,658.8148623296797
1452.1722519203488,1037.3265012247314,80.455569178292,50.574990468279765,379.11521757817576,79.68844955043356,5135.334060298003,838.1450490433307,4768.970085123087,2496.8752429402034,2497.258404799697,751.9468692039975,902.315322974838,284.8492449669706,47.11706565623191,414.5930963620638,520.3548391164978,1471.234609653217,120.28016853497337,490.91284937751954
223.00958700674423,122.12973953188549,59.98332546091531,17.498543209418756,1947.3907227274756,1130.875626798424,1245.6776637696564,1465.0355929285604,86.46223849650137,1870.8315551518576,2415.7560095682707,248.57978559233726,1257.967526780232,306.85421379631765,82.3017870011114,1234.407608038961,1767.9964630853,3061.474414467624,1263.013535048581,1057.1236780269107
1905.1786223197378,1792.649545781331,166.81535060026448,85.64994991044787,94.05880772904928,99.5527995939443,5813.527687982271,2501.802338612301,5176.418097778797,1788.7949506315217,4022.7080881358534,1447.4737331180459,793.4700474337731,522.8628587168296,178.33126624261737,591.8182071530872,467.6895049689614,913.9211915386046,27.2016645319598,580.9544924566428
2211.0181709794088,922.717065557778,149.33857386914713,96.3023230258245,494.15760502092,254.38452644385623,4536.1109139448745,2508.414132886588,3673.198996825637,1405.830191490657,5680.208297466168,1322.0174011667564,998.0250469934977,896.2393663942099,405.3232702442952,1249.1595145626993,552.8382636683887,1626.4879194316645,153.73729067571327,786.4665091866466
2410.329140085892,1655.7082771753696,234.5673009657277,178.6203827250013,113.31206300197188,137.6110870817181,5819.140857574444,5344.686738800662,6714.419546675439,516.9471911305184,3588.097041844588,1725.166195259533,1383.1824377054795,1316.681739483892,579.2149635547323,1097.604985660338,153.36046554094762,1352.818525108347,70.69701713430385,646.0291164634484
2723.524101939429,2077.4840633681374,270.07102158037947,267.0918639520393,6.075284834116955,68.87768065461046,6131.813585722588,7215.6537873900525,7906.763720495135,139.5032561206348,4162.70938681214,2494.102051556035,309.335626477367,1635.9793455971326,607.9759240188519,1007.4038794091767,44.857156401377544,150.9851821243849,0.16576685182743742,614.9906191651627
1356.349517601149,871.7172465085446,105.4664587647064,79.30275083508243,506.8192350628825,291.3666552621739,4711.432971007461,2505.4574699728373,2743.053154747308,1782.8199103123536,3204.8472370217896,1230.9305530591907,1210.9105141880493,585.2120913972586,247.75648567894459,865.89775834603,607.1066583348155,2579.735648951069,697.2552330376084,837.1176325715227
2282.6328319594927,1998.2567587130857,242.40608991973582,130.31022667091094,32.43677649928542,134.04329669549392,5939.092896544342,4197.407232179626,7732.1188462322025,1169.7656673003548,3708.4636583093293,1719.1121769913054,1423.3665991432938,904.736975707972,500.9338213351782,768.685747593618,223.44535249243268,4363.98376298775,2249.557263597175,808.5594249704534
2017.067280273722,1349.0917026433485,84.21188690729981,61.22735546039386,202.1125756396724,56.233524788492524,5413.807861583159,1375.1328147579966,6833.73634258782,2355.2363130650133,2527.3101359555803,937.2885530460228,699.1900353470809,242.1832037849313,32.13997667059227,245.008229172892,577.195996720999,937.707487183808,30.64503770233646,503.79317704603346
1920.125381296709,1325.634116839272,212.00032213148359,110.63248861103789,414.07565980724814,127.27070394102999,4535.717809319564,3441.7718100952197,4612.905421439164,1525.3558374102286,3906.6394247467747,1460.786114278695,316.2604631200264,993.6927882240616,323.3760650584199,869.1581709228165,481.140417849482,221.38585251722427,0.5113600776025672,735.0462281657154
2583.3367158278306,1626.7692652542078,255.7697007248123,256.1483397382969,165.33514402398075,99.6113323005452,5134.50621662413,7153.6826319882475,5810.774554784925,174.24746002346578,4077.322159846691,2468.495283195712,90.02221073007595,1402.4661105734501,592.8992999910887,1028.9032361584802,97.99885210514236,18.43598191562011,0.0002220405571837069,610.0757964083888
1061.7814241477092,681.8144354637633,165.9660365227314,80.07863419381626,981.2976615375587,293.7380055174298,4007.4672569427803,2664.641481603815,2143.9378337759345,1709.3057455138626,3150.2879762380976,791.2243733140823,645.2545982077778,651.8328679042603,248.83027692417903,1160.9937959456013,776.7485306507559,1175.2880624660686,50.31265927219992,1115.3337016899802
1466.9037220297425,948.9404101115556,78.54783294393172,42.55070846067453,493.36669592307953,140.97142838847049,4460.9017216112325,835.7941886044867,3110.3452635420194,2578.292459978089,2043.6178353036044,781.8395742231662,698.6445677105187,153.7738279683571,21.718607700150386,328.973065086856,675.4183869368137,2043.075940478132,227.86235215563414,442.9428865871659
2073.212213850777,2085.369988628316,136.33168888719172,67.25257561275883,3.317754685743234,51.700767732793814,6145.679095721003,2358.690203890433,7931.251989259926,2068.747945333947,3198.7618735619267,1386.4345444515925,153.69088870143878,563.7608928067982,218.09598804316482,462.1291172887314,241.75015523088845,191.69595761368862,0.326719903792792,564.2336913585051
533.6813305594663,272.3935807959257,52.75258123401227,30.92874515949104,1388.3638133145726,861.3549563512559,1640.0046791053865,1533.4589393564663,391.1581330448223,2150.58559602239,2628.111309204014,420.06388660992866,1066.7139475755996,362.72868441146124,98.07706697619871,1278.7184042103468,1602.9293255908813,2441.557046553144,940.6626150617692,1015.9358461699567
1754.1218481408398,1822.2255051585785,99.75406289010971,66.90431671326277,76.667343989696,73.68637199453926,5628.827186218463,1037.1868168958074,6896.321951660244,2357.025501945839,1823.8186531076885,954.091751420479,1514.8626989796744,182.17185073235348,26.34946109413005,248.4257792899931,371.2814097114497,3767.872835895432,1720.3538596984408,366.2811724334623
1294.694655791643,524.8468014086558,214.39576277747227,155.96114181882498,1084.2896816607722,507.76670738190484,2740.6794535258555,6206.945178275072,2246.4567870289607,546.2282877621503,4867.7380231282505,1398.9975109266495,1319.7992180321328,1305.4375302469216,614.4372163433472,1784.283564713086,376.0596652978446,2115.4930757648763,288.18971224345637,986.8182775697779
1069.2200125716497,440.68417967901405,128.47961523857512,96.32741861424915,1304.5935698598496,565.4346970880111,2870.4367790993065,4447.388755932348,1176.1794744633107,1181.4514244417505,4094.613143103512,828.7556486138193,217.8441534747971,1146.4227230692113,377.19089277913713,1389.5819323311373,703.6370702807823,209.82459669147832,0.3625697624894395,1094.2162846974857
2044.235342770675,1962.7705169013693,150.42846348505702,61.65320861054208,30.9713487141659,55.41968030732328,6015.71098721721,1796.696490819315,7428.278661700408,2141.9386589089386,2732.180543214068,1040.4497970881046,799.9310819887669,459.93826559154655,142.62529929217862,414.9743446827207,358.799290005843,1187.4614983384374,79.5853332569264,441.120546041902
2272.632920627627,1567.7945582575305,197.516596815492,117.61845786593392,262.79666812920533,119.18747066825159,4429.368094807837,4913.652701646865,5736.327627021499,1062.6970571210818,3734.4836872607066,1745.7219513222449,1030.0156916232015,1204.8594700134913,418.84262028317397,671.6711929798081,380.9415606069791,1585.3459145457996,193.9300319898784,711.0652525382001
1349.1024811124464,518.5665604944854,117.96672750600658,104.59105229476502,1178.160421184722,683.5512492634806,2838.385824567377,4091.4399128954433,1694.3209964802575,800.4059500357247,5202.774744160065,1268.939932089187,1414.257572860328,1096.6754754913422,473.4512145996417,1410.9700709990366,834.1560563808628,3064.4723280148382,827.0967609934609,1040.7397324722124
1919.8582145357784,999.9098123102704,148.2805532977016,107.85705192355448,651.2978334857768,359.70914387566023,3739.0995693019954,6380.492029572828,4055.898421320464,711.4708269999492,3814.703737395632,1716.2635809696067,1625.8444204515756,1324.9624056875725,541.6436963124974,1227.507346974144,299.65098404235835,2987.5474487445344,1067.103407984511,937.6675941780172
239.5965319121828,83.52225415893705,58.56230430303603,47.5361833645774,2207.046573009513,1262.7923014306552,553.5690794993764,2990.778339297444,49.95225286159366,1590.4290479520869,2623.4762129992387,424.0619459096543,161.2501325796966,786.0366028167003,286.2698744984931,1889.937483828581,1604.7060842563467,132.29438912305528,0.1457727279528235,1346.6822748569366
2423.3741018890164,2033.440010988971,166.70748589336915,82.53478508284927,23.29825811439629,130.9614826994427,6070.328786435169,2377.475433635836,7771.230475566534,1599.1886667144672,3901.784121361587,1239.8634099626515,1523.51294165061,577.2080251017062,268.364507302501,470.3042454717757,239.8120603027015,4395.136996745882,2371.6619206601363,614.5971540692475
798.9116979604943,454.96585575638,71.5595255635947,56.50537108798929,1682.7766333009745,745.3211028032335,2832.461519625136,2345.815973064484,1118.0904323292243,1981.1395915738901,3717.1518090030863,603.0207023129336,1333.3546369052679,535.517361480411,219.4400405498843,1167.7999841709188,871.8873028572742,3951.1903269139116,2152.4693441365253,1018.7499344092045
2142.0175329014005,1615.0790677233636,233.58715813713442,239.29720748288761,139.80901602177744,128.64804774998888,4891.918595230507,7094.866456251644,6066.836179221798,210.28843431899068,5293.773918975277,2117.1910890018185,2738.589680412319,1696.7479718308523,620.3959123933342,1096.6754788093692,77.78454437903139,4298.688409020729,2507.980956153791,637.9540925847859
1511.1868884661483,1374.6578769448975,166.37694914662526,95.15474724445421,359.4302728597818,172.8226666394753,4596.841385153124,3197.4508947091576,4849.73920203,1649.1103861543704,4275.29614603699,1008.9713667979167,1370.4522578863816,617.8565886359704,236.0247761253412,756.4777345061342,545.3860602475986,1835.3886502722546,130.17994385970593,774.1160890625166
1981.246321254507,1232.445981440148,177.32994122751012,80.38792089675947,263.50914655121625,126.17799937440779,5330.334104636785,3137.481566120407,7341.349078087062,1560.0583261136835,3030.6003596152887,1693.3897965279205,1664.751567944671,576.7153115318155,201.27522880562142,638.603394938708,310.7437737120509,2908.3525053121,1007.70233716044,740.6462835559355
1864.480271125377,1435.7685681523706,230.7330172626686,137.43887696751028,193.22943893065442,141.21350292539708,5879.783584641313,4566.716118556301,5999.665621988765,1096.154496470184,2961.6856478040663,1702.554050724574,1285.8561936842716,1010.315125419632,373.31596347984083,705.1074428732712,339.2648781372736,2344.166645368601,582.6530899650418,793.5611128254566
320.1359593296825,102.29099625749876,79.33236754943276,41.97376972536031,2161.7854501421807,1624.0532829030428,767.591886595074,3532.600416641298,68.80164077372154,1272.8474898372176,3289.5696210699107,497.6846488511725,1193.50813067639,892.5067886251213,439.87792534684655,2283.482826899557,1416.9408298774704,1856.1268658273489,289.4331650621353,1205.7104098258176
1539.911299604318,1184.5786682899395,154.70667368866046,68.81273376137231,287.47983986586587,128.6658838167185,5041.7080857330075,2856.6438442209337,5396.078616188523,1836.3269564016477,3532.157583635914,1476.5060871061673,948.80264976838,755.6544458901192,343.3937845414358,702.5227019412688,365.01045708651566,1662.3881556058825,154.2327382282335,733.5202626478592
